"12531351","JE433427","2021-11-04T08:15:00.000","034XX N KOLMAR AVE","0560","ASSAULT","SIMPLE","STREET",FALSE,FALSE,"1731","017","30","16","08A","1145437","1922474","2021","2021-11-11T15:51:52.000","41.943268632","-87.740852933",41.943268632,-87.740852933,{"address": "", "city": "", "state": "", "zip": ""},"27","22618","16","328","21","21","1","25"
"12531288","JE433402","2021-11-04T08:00:00.000","057XX S PAULINA ST","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,"0715","007","16","67","08A","1165991","1866628","2021","2021-11-11T15:51:52.000","41.789607705","-87.66690005",41.789607705,-87.66690005,{"address": "", "city": "", "state": "", "zip": ""},"44","22257","65","385","2","23","17","270"
"12531420","JE433404","2021-11-04T07:51:00.000","066XX S KEDZIE AVE","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"0831","008","17","66","04A","1156191","1860478","2021","2021-11-11T15:51:52.000","41.772934041","-87.702999205",41.772934041,-87.702999205,{"address": "", "city": "", "state": "", "zip": ""},"44","21867","64","293","31","58","13","208"
"12532231","JE434549","2021-11-04T07:00:00.000","052XX S INDIANA AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,"0231","002","3","40","05","1178484","1870463","2021","2021-11-11T15:51:52.000","41.799856435","-87.620975753",41.799856435,-87.620975753,{"address": "", "city": "", "state": "", "zip": ""},"12","21192","7","218","9","10","24","125"
"12531392","JE433380","2021-11-04T06:50:00.000","087XX S MICHIGAN AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESIDENCE",FALSE,TRUE,"0632","006","9","44","04A","1178681","1846979","2021","2021-11-11T15:51:52.000","41.735409344","-87.62096659",41.735409344,-87.62096659,{"address": "", "city": "", "state": "", "zip": ""},"31","21546","40","428","43","61","20","241"
"12531672","JE433729","2021-11-04T06:15:00.000","016XX N MASON AVE","0560","ASSAULT","SIMPLE","SIDEWALK",FALSE,FALSE,"2531","025","29","25","08A","1136503","1910226","2021","2021-11-11T15:51:52.000","41.909823499","-87.773984044",41.909823499,-87.773984044,{"address": "", "city": "", "state": "", "zip": ""},"52","22615","26","597","7","2","6","154"
"12531689","JE433678","2021-11-04T06:00:00.000","053XX W GEORGE ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2514","025","31","19","04A","1140376","1918766","2021","2021-11-11T15:51:52.000","41.933187994","-87.759546124",41.933187994,-87.759546124,{"address": "", "city": "", "state": "", "zip": ""},"7","22618","19","303","17","21","6","177"
"12531526","JE433426","2021-11-04T05:30:00.000","054XX N EAST RIVER RD","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,"1614","016","41","76","05","1116633","1934807","2021","2021-11-11T15:51:52.000","41.977609479","-87.846467101",41.977609479,-87.846467101,{"address": "", "city": "", "state": "", "zip": ""},"34","4448","75","64","29","31","12","44"
"12532182","JE433332","2021-11-04T05:00:00.000","054XX W ROOSEVELT RD","0560","ASSAULT","SIMPLE","FACTORY / MANUFACTURING BUILDING",FALSE,FALSE,"1522","015","29","25","08A","1140144","1894154","2021","2021-11-11T15:51:52.000","41.865653989","-87.761002116",41.865653989,-87.761002116,{"address": "", "city": "", "state": "", "zip": ""},,"4458",,"61",,,,
"12533788","JE433326","2021-11-04T05:00:00.000","011XX W THORNDALE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT",FALSE,FALSE,"2433","024","48","77","05","1167577","1939683","2021","2021-11-11T15:51:52.000","41.990041951","-87.658979479",41.990041951,-87.658979479,{"address": "", "city": "", "state": "", "zip": ""},"40","4451","76","213","16","14","11","50"
"12532067","JE433327","2021-11-04T04:27:00.000","017XX W HUBBARD ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"1215","012","27","24","05","1164904","1903147","2021","2021-11-11T15:51:52.000","41.889842586","-87.669851379",41.889842586,-87.669851379,{"address": "", "city": "", "state": "", "zip": ""},"10","21560","25","520","46","4","15","78"
"12531225","JE433328","2021-11-04T03:21:00.000","040XX W MONTROSE AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE",FALSE,FALSE,"1722","017","39","16","05","1148815","1928938","2021","2021-11-11T15:51:52.000","41.960941611","-87.728269233",41.960941611,-87.728269233,{"address": "", "city": "", "state": "", "zip": ""},"28","22618","14","257","38","48","1","11"
"12535141","JE438069","2021-11-04T03:00:00.000","025XX N CLARK ST","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE",FALSE,FALSE,"1935","019","43","7","05","1172209","1917535","2021","2021-11-11T15:51:52.000","41.929165877","-87.642598884",41.929165877,-87.642598884,{"address": "", "city": "", "state": "", "zip": ""},"51","21190","68","18","34","16","5","178"
"12531307","JE433331","2021-11-04T03:00:00.000","009XX N MICHIGAN AVE","0560","ASSAULT","SIMPLE","STREET",FALSE,FALSE,"1833","018","42","8","08A","1177324","1906733","2021","2021-11-11T15:51:52.000","41.899410159","-87.624131266",41.899410159,-87.624131266,{"address": "", "city": "", "state": "", "zip": ""},"22","21182","37","233","11","6","14","71"
"12531570","JE433370","2021-11-04T02:55:00.000","059XX N WESTERN AVE","0610","BURGLARY","FORCIBLE ENTRY","AUTO / BOAT / RV DEALERSHIP",FALSE,FALSE,"2011","020","40","2","05","1159243","1939449","2021","2021-11-11T15:51:52.000","41.989575829","-87.689639993",41.989575829,-87.689639993,{"address": "", "city": "", "state": "", "zip": ""},"46","21849","6","664","24","50","2","55"
"12531192","JE433298","2021-11-04T02:07:00.000","011XX S DELANO CT W","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE",FALSE,FALSE,"0123","001","25","32","05","1175065","1895290","2021","2021-11-11T15:51:52.000","41.868060842","-87.632771561",41.868060842,-87.632771561,{"address": "", "city": "", "state": "", "zip": ""},"48","14917","38","12","26","35","22","144"
"12532453","JE434577","2021-11-04T01:49:00.000","026XX W FULTON ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"1222","012","27","27","05","1158548","1901906","2021","2021-11-11T15:51:52.000","41.886569659","-87.693227415",41.886569659,-87.693227415,{"address": "", "city": "", "state": "", "zip": ""},"41","21184","28","50","46","28","15","77"
"12531130","JE433257","2021-11-04T01:12:00.000","035XX E 106TH ST","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT",FALSE,TRUE,"0432","004","10","52","04A","1201411","1835275","2021","2021-11-11T15:51:52.000","41.70274621","-87.53809059",41.70274621,-87.53809059,{"address": "", "city": "", "state": "", "zip": ""},"47","21202","49","602","47","25","19","247"
"12531138","JE433243","2021-11-04T00:51:00.000","013XX S INDEPENDENCE BLVD","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT",FALSE,TRUE,"1011","010","24","29","04A","1151465","1893629","2021","2021-11-11T15:51:52.000","41.863998697","-87.719455511",41.863998697,-87.719455511,{"address": "", "city": "", "state": "", "zip": ""},"36","21569","30","33","14","57","21","155"
"12531572","JE433609","2021-11-04T00:33:00.000","045XX N MAGNOLIA AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT",FALSE,FALSE,"1913","019","46","3","05","1167100","1930337","2021","2021-11-11T15:51:52.000","41.964406542","-87.661003778",41.964406542,-87.661003778,{"address": "", "city": "", "state": "", "zip": ""},"37","22616","31","611","39","15","5","6"
"12531986","JE433251","2021-11-04T00:30:00.000","024XX N DRAKE AVE","0560","ASSAULT","SIMPLE","SIDEWALK",FALSE,TRUE,"1413","014","35","22","08A","1152304","1915925","2021","2021-11-11T15:51:52.000","41.925164631","-87.715786447",41.925164631,-87.715786447,{"address": "", "city": "", "state": "", "zip": ""},"10","22535","23","70","12","1","7","185"
"12531142","JE433222","2021-11-04T00:10:00.000","015XX N LARAMIE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT",FALSE,TRUE,"2533","025","37","25","04A","1141426","1909659","2021","2021-11-11T15:51:52.000","41.908178067","-87.755912749",41.908178067,-87.755912749,{"address": "", "city": "", "state": "", "zip": ""},"4","4299","26","599","45","5","6","195"
"12531184","JE433285","2021-11-04T00:04:00.000","027XX N NARRAGANSETT AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE",FALSE,FALSE,"2512","025","36","19","05","1133279","1917422","2021","2021-11-11T15:51:52.000","41.929627277","-87.785659069",41.929627277,-87.785659069,{"address": "", "city": "", "state": "", "zip": ""},"52","4454","19","78","21","2","6","183"
"12531176","JE433229","2021-11-03T23:17:00.000","014XX W LUNT AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE",FALSE,FALSE,"2431","024","49","1","05","1165435","1946615","2021","2021-11-10T15:51:56.000","42.009109527","-87.666659615",42.009109527,-87.666659615,{"address": "", "city": "", "state": "", "zip": ""},"3","21853","10","358","5","9","11","39"
"12531100","JE433178","2021-11-03T22:40:00.000","124XX S YALE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE",FALSE,FALSE,"0523","005","9","53","05","1176864","1822474","2021","2021-11-10T15:51:56.000","41.668205199","-87.628358213",41.668205199,-87.628358213,{"address": "", "city": "", "state": "", "zip": ""},"45","21861","50","206","22","19","10","218"
"12531121","JE433179","2021-11-03T22:00:00.000","071XX S OAKLEY AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,TRUE,"0832","008","18","66","04A","1162307","1857227","2021","2021-11-10T15:51:56.000","41.763887643","-87.680669815",41.763887643,-87.680669815,{"address": "", "city": "", "state": "", "zip": ""},"6","22257","64","333","30","23","13","207"
"12531375","JE433424","2021-11-03T21:45:00.000","039XX N WESTERN AVE","0620","BURGLARY","UNLAWFUL ENTRY","MEDICAL / DENTAL OFFICE",FALSE,FALSE,"1921","019","47","5","05","1159675","1925957","2021","2021-11-10T15:51:56.000","41.952544213","-87.688424591",41.952544213,-87.688424591,{"address": "", "city": "", "state": "", "zip": ""},"13","21538","46","613","18","39","5","21"
"12531058","JE433143","2021-11-03T21:42:00.000","011XX N RICHMOND ST","0560","ASSAULT","SIMPLE","RESIDENCE",TRUE,FALSE,"1211","012","26","24","08A","1156518","1907390","2021","2021-11-10T15:51:56.000","41.901659567","-87.700533579",41.901659567,-87.700533579,{"address": "", "city": "", "state": "", "zip": ""},"10","21560","25","301","49","4","15","64"
"12531106","JE433145","2021-11-03T21:14:00.000","080XX S ABERDEEN ST","0550","ASSAULT","AGGRAVATED POLICE OFFICER - HANDGUN","SIDEWALK",FALSE,FALSE,"0612","006","21","71","04A","1170383","1851418","2021","2021-11-10T15:51:56.000","41.747775024","-87.651238223",41.747775024,-87.651238223,{"address": "", "city": "", "state": "", "zip": ""},"18","21554","70","487","13","59","20","230"
"12531010","JE433120","2021-11-03T21:05:00.000","023XX W 111TH ST","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE",FALSE,FALSE,"2212","022","19","75","08A","1162766","1830957","2021","2021-11-10T15:51:56.000","41.691788999","-87.67971859",41.691788999,-87.67971859,{"address": "", "city": "", "state": "", "zip": ""},"33","22212","74","378","42","13","9","257"
"12531343","JE433418","2021-11-03T21:00:00.000","032XX W 62ND PL","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,"0823","008","23","66","08A","1155909","1863008","2021","2021-11-10T15:51:56.000","41.779882406","-87.70396508",41.779882406,-87.70396508,{"address": "", "city": "", "state": "", "zip": ""},"44","21867","64","344","6","58","13","276"
"12530981","JE433083","2021-11-03T19:50:00.000","035XX S RHODES AVE","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","RESIDENCE",FALSE,FALSE,"0212","002","4","35","08A","1180172","1881335","2021","2021-11-10T15:51:56.000","41.829651528","-87.614451899",41.829651528,-87.614451899,{"address": "", "city": "", "state": "", "zip": ""},"1","4301","1","561","10","36","24","101"
"12531062","JE433102","2021-11-03T19:45:00.000","080XX S INGLESIDE AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"0631","006","8","44","05","1183962","1851813","2021","2021-11-10T15:51:56.000","41.748552784","-87.601468663",41.748552784,-87.601468663,{"address": "", "city": "", "state": "", "zip": ""},"9","21546","40","247","35","61","20","235"
"12531077","JE433105","2021-11-03T19:00:00.000","081XX S BURNHAM AVE","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,TRUE,"0422","004","7","46","08A","1196250","1851461","2021","2021-11-10T15:51:56.000","41.747291234","-87.556453572",41.747291234,-87.556453572,{"address": "", "city": "", "state": "", "zip": ""},"43","21202","42","244","37","25","19","234"
"12531550","JE433708","2021-11-03T19:00:00.000","075XX S SOUTH SHORE DR","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"0421","004","7","43","08A","1196126","1856148","2021","2021-11-10T15:51:56.000","41.76015578","-87.556752911",41.76015578,-87.556752911,{"address": "", "city": "", "state": "", "zip": ""},"43","22538","39","421","37","24","19","225"
"12530842","JE433056","2021-11-03T19:00:00.000","042XX W LAWRENCE AVE","0560","ASSAULT","SIMPLE","SIDEWALK",FALSE,TRUE,"1722","017","39","14","08A","1147435","1931567","2021","2021-11-10T15:51:56.000","41.96818241","-87.733275184",41.96818241,-87.733275184,{"address": "", "city": "", "state": "", "zip": ""},"28","21869","14","257","38","48","1","48"
"12530757","JE432923","2021-11-03T17:50:00.000","025XX W CHARLESTON ST","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,"1431","014","1","22","08A","1159299","1914082","2021","2021-11-10T15:51:56.000","41.919966191","-87.690134296",41.919966191,-87.690134296,{"address": "", "city": "", "state": "", "zip": ""},"24","22535","23","323","41","1","7","184"
"12530761","JE432917","2021-11-03T17:40:00.000","025XX W CHARLESTON ST","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,"1431","014","1","22","08A","1159352","1914082","2021","2021-11-10T15:51:56.000","41.9199651","-87.689939565",41.9199651,-87.689939565,{"address": "", "city": "", "state": "", "zip": ""},"24","22535","23","323","41","1","7","184"
"12530849","JE433052","2021-11-03T17:10:00.000","010XX W NORTH AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"1811","018","2","7","05","1169007","1910823","2021","2021-11-10T15:51:56.000","41.91081797","-87.654560398",41.91081797,-87.654560398,{"address": "", "city": "", "state": "", "zip": ""},"16","22620","68","168","11","16","14","186"
"12530726","JE432927","2021-11-03T17:00:00.000","020XX N KOSTNER AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"2522","025","36","20","08A","1146722","1913393","2021","2021-11-10T15:51:56.000","41.918325061","-87.736362258",41.918325061,-87.736362258,{"address": "", "city": "", "state": "", "zip": ""},"27","22615","21","75","12","2","6","188"
"12530980","JE432865","2021-11-03T17:00:00.000","048XX S CHICAGO BEACH DR","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK",FALSE,FALSE,"0222","002","4","39","04A","1187888","1873183","2021","2021-11-10T15:51:56.000","41.807101267","-87.586402447",41.807101267,-87.586402447,{"address": "", "city": "", "state": "", "zip": ""},"1","21192","5","400","10","10","24","113"
"12530810","JE432874","2021-11-03T17:00:00.000","0000X W 79TH ST","0560","ASSAULT","SIMPLE","CTA TRAIN",FALSE,FALSE,"0623","006","6","44","08A","1177483","1852629","2021","2021-11-10T15:51:56.000","41.750940757","-87.625185222",41.750940757,-87.625185222,{"address": "", "city": "", "state": "", "zip": ""},"31","21554","67","495","32","59","20","228"
"12531057","JE433074","2021-11-03T17:00:00.000","005XX E 86TH PL","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,TRUE,"0632","006","6","44","04A","1181476","1847755","2021","2021-11-10T15:51:56.000","41.737474838","-87.610703027",41.737474838,-87.610703027,{"address": "", "city": "", "state": "", "zip": ""},"31","21546","40","140","32","61","20","241"
"12531000","JE433060","2021-11-03T16:10:00.000","006XX N SANGAMON ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,"1214","012","27","24","05","1169992","1904758","2021","2021-11-10T15:51:56.000","41.894153798","-87.651119072",41.894153798,-87.651119072,{"address": "", "city": "", "state": "", "zip": ""},"41","22620","25","522","46","49","15","76"
"12530776","JE432849","2021-11-03T16:00:00.000","024XX E 77TH ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET",FALSE,TRUE,"0421","004","7","43","04A","1193654","1854380","2021","2021-11-10T15:51:56.000","41.755365131","-87.56587045",41.755365131,-87.56587045,{"address": "", "city": "", "state": "", "zip": ""},"43","22538","39","245","37","24","19","225"
"12531210","JE432822","2021-11-03T16:00:00.000","005XX W SURF ST","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,"1934","019","44","6","08A","1172497","1919410","2021","2021-11-10T15:51:56.000","41.934304581","-87.641484982",41.934304581,-87.641484982,{"address": "", "city": "", "state": "", "zip": ""},"38","4449","57","153","25","22","5","30"
"12530698","JE432776","2021-11-03T16:00:00.000","049XX N CLAREMONT AVE","0560","ASSAULT","SIMPLE","SCHOOL - PRIVATE GROUNDS",FALSE,FALSE,"2031","020","40","4","08A","1159802","1932681","2021","2021-11-10T15:51:56.000","41.970992597","-87.687771513",41.970992597,-87.687771513,{"address": "", "city": "", "state": "", "zip": ""},"13","21849","6","54","24","20","2","61"
"12532273","JE433629","2021-11-03T16:00:00.000","016XX W MORSE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT",FALSE,FALSE,"2431","024","49","1","05","1164308","1946138","2021","2021-11-10T15:51:56.000","42.007824638","-87.670819747",42.007824638,-87.670819747,{"address": "", "city": "", "state": "", "zip": ""},"3","21853","10","49","5","9","11","39"
"12530729","JE432860","2021-11-03T15:47:00.000","065XX S LOWE AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"0723","007","20","68","08A","1173163","1861518","2021","2021-11-10T15:51:56.000","41.775429728","-87.640753492",41.775429728,-87.640753492,{"address": "", "city": "", "state": "", "zip": ""},"53","21559","66","435","4","11","17","202"
"12531447","JE433554","2021-11-03T15:30:00.000","058XX N CALIFORNIA AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","SCHOOL - PUBLIC GROUNDS",FALSE,FALSE,"2011","020","40","2","04A","1156621","1938690","2021","2021-11-10T15:51:56.000","41.987546771","-87.699304837",41.987546771,-87.699304837,{"address": "", "city": "", "state": "", "zip": ""},"46","4450","20","65","24","50","2","57"
"12530719","JE432764","2021-11-03T15:25:00.000","100XX S NORMAL AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESIDENCE",FALSE,TRUE,"2232","022","9","73","04A","1174740","1838158","2021","2021-11-10T15:51:56.000","41.711291918","-87.635666699",41.711291918,-87.635666699,{"address": "", "city": "", "state": "", "zip": ""},"30","21861","72","593","43","19","9","253"
"12530706","JE432717","2021-11-03T15:25:00.000","033XX W LE MOYNE ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT",FALSE,TRUE,"1422","014","26","23","04A","1153857","1909770","2021","2021-11-10T15:51:56.000","41.908243951","-87.710244288",41.908243951,-87.710244288,{"address": "", "city": "", "state": "", "zip": ""},"10","4299","24","455","49","5","7","190"
"12530840","JE432937","2021-11-03T15:23:00.000","026XX W HURON ST","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,"1221","012","26","24","08A","1158540","1904561","2021","2021-11-10T15:51:56.000","41.89385538","-87.693184055",41.89385538,-87.693184055,{"address": "", "city": "", "state": "", "zip": ""},"10","21184","25","545","49","28","15","80"
"12535594","JE436031","2021-11-03T15:00:00.000","022XX W 111TH ST","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,"2212","022","19","75","08A","1163209","1830971","2021","2021-11-10T15:51:56.000","41.691818181","-87.678096311",41.691818181,-87.678096311,{"address": "", "city": "", "state": "", "zip": ""},"33","22212","74","378","42","13","9","257"
"12530705","JE432829","2021-11-03T14:30:00.000","115XX S MORGAN ST","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,"0524","005","34","53","08A","1171736","1827999","2021","2021-11-10T15:51:56.000","41.683480302","-87.64696452",41.683480302,-87.64696452,{"address": "", "city": "", "state": "", "zip": ""},"45","22212","50","642","22","13","10","220"
"12530834","JE433038","2021-11-03T14:30:00.000","017XX N MAYFIELD AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"2531","025","29","25","08A","1136820","1910965","2021","2021-11-10T15:51:56.000","41.911845725","-87.772801757",41.911845725,-87.772801757,{"address": "", "city": "", "state": "", "zip": ""},"52","22615","26","597","7","2","6","154"
"12530604","JE432646","2021-11-03T14:20:00.000","076XX S STEWART AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"0621","006","17","69","08A","1174951","1854216","2021","2021-11-10T15:51:56.000","41.755352491","-87.634416423",41.755352491,-87.634416423,{"address": "", "city": "", "state": "", "zip": ""},"17","21554","67","495","31","59","20","229"
"12532702","JE432682","2021-11-03T14:15:00.000","017XX W 119TH ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2234","022","34","75","04A","1166691","1825767","2021","2021-11-10T15:51:56.000","41.677464116","-87.665495904",41.677464116,-87.665495904,{"address": "", "city": "", "state": "", "zip": ""},,"4460",,"378",,,,
"12531495","JE433552","2021-11-03T14:04:00.000","047XX S KEDZIE AVE","0560","ASSAULT","SIMPLE","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"0821","008","14","58","08A","1155847","1872716","2021","2021-11-10T15:51:56.000","41.806523779","-87.70393181",41.806523779,-87.70393181,{"address": "", "city": "", "state": "", "zip": ""},"49","22248","55","85","8","56","13","103"
"12534971","JE438029","2021-11-03T14:00:00.000","061XX N ST LOUIS AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE",FALSE,FALSE,"1711","017","50","13","05","1151932","1940614","2021","2021-11-10T15:51:56.000","41.992920289","-87.716500334",41.992920289,-87.716500334,{"address": "", "city": "", "state": "", "zip": ""},"42","4450","13","747","27","50","1","53"
"12530755","JE432690","2021-11-03T13:45:00.000","008XX S WABASH AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,"0123","001","4","32","05","1176920","1896499","2021","2021-11-10T15:51:56.000","41.871336669","-87.625925",41.871336669,-87.625925,{"address": "", "city": "", "state": "", "zip": ""},"48","14913","38","368","10","35","22","144"
"12530636","JE432597","2021-11-03T13:35:00.000","056XX W DIVERSEY AVE","0560","ASSAULT","SIMPLE","FEDERAL BUILDING",FALSE,FALSE,"2514","025","31","19","08A","1138322","1918051","2021","2021-11-10T15:51:56.000","41.931263432","-87.767111886",41.931263432,-87.767111886,{"address": "", "city": "", "state": "", "zip": ""},"27","22615","19","58","21","2","6","177"
"12531456","JE433551","2021-11-03T13:30:00.000","013XX S SACRAMENTO DR","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC GROUNDS",FALSE,FALSE,"1022","010","24","29","08A","1156172","1893743","2021","2021-11-10T15:51:56.000","41.864217865","-87.702173146",41.864217865,-87.702173146,{"address": "", "city": "", "state": "", "zip": ""},"36","21569","30","132","14","57","21","152"
"12531034","JE432695","2021-11-03T13:28:00.000","018XX W 47TH ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","RESTAURANT",FALSE,FALSE,"0924","009","15","61","04A","1165006","1873524","2021","2021-11-10T15:51:56.000","41.808552056","-87.670316719",41.808552056,-87.670316719,{"address": "", "city": "", "state": "", "zip": ""},"53","14924","59","706","3","37","23","119"
"12530830","JE432582","2021-11-03T13:00:00.000","003XX S CICERO AVE","0560","ASSAULT","SIMPLE","GAS STATION",TRUE,FALSE,"1533","015","28","25","08A","1144438","1898165","2021","2021-11-10T15:51:56.000","41.876581037","-87.745137513",41.876581037,-87.745137513,{"address": "", "city": "", "state": "", "zip": ""},"36","22216","26","69","23","32","16","143"
"12534446","JE432951","2021-11-03T13:00:00.000","083XX S HOLLAND RD","0560","ASSAULT","SIMPLE","MEDICAL / DENTAL OFFICE",FALSE,TRUE,"0622","006","21","44","08A","1175640","1849717","2021","2021-11-10T15:51:56.000","41.742991296","-87.632025815",41.742991296,-87.632025815,{"address": "", "city": "", "state": "", "zip": ""},"18","21554","40","1","13","59","20","236"
"12530871","JE432703","2021-11-03T13:00:00.000","035XX W HURON ST","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"1121","011","27","23","08A","1152444","1904436","2021","2021-11-10T15:51:56.000","41.893634992","-87.715576064",41.893634992,-87.715576064,{"address": "", "city": "", "state": "", "zip": ""},"41","21572","24","584","46","30","16","65"
"12531555","JE433451","2021-11-03T13:00:00.000","073XX S CRANDON AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,"0334","003","7","43","08A","1192817","1856707","2021","2021-11-10T15:51:56.000","41.761771052","-87.568861998",41.761771052,-87.568861998,{"address": "", "city": "", "state": "", "zip": ""},"43","22538","39","418","37","24","18","89"
"12530646","JE432581","2021-11-03T12:50:00.000","060XX S ROCKWELL ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","SCHOOL - PUBLIC GROUNDS",FALSE,FALSE,"0825","008","16","66","08A","1160074","1864580","2021","2021-11-10T15:51:56.000","41.784111527","-87.688652292",41.784111527,-87.688652292,{"address": "", "city": "", "state": "", "zip": ""},"44","21867","64","111","2","58","13","274"
"12530585","JE432513","2021-11-03T12:15:00.000","032XX W FULLERTON AVE","0560","ASSAULT","SIMPLE","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"1413","014","32","22","08A","1154349","1915772","2021","2021-11-10T15:51:56.000","41.924704127","-87.708276227",41.924704127,-87.708276227,{"address": "", "city": "", "state": "", "zip": ""},"15","22535","23","321","40","1","7","185"
"12530600","JE432670","2021-11-03T12:00:00.000","093XX S SOUTH CHICAGO AVE","0560","ASSAULT","SIMPLE","OTHER (SPECIFY)",FALSE,FALSE,"0424","004","10","48","08A","1198069","1843689","2021","2021-11-10T15:51:56.000","41.725919003","-87.550047586",41.725919003,-87.550047586,{"address": "", "city": "", "state": "", "zip": ""},"47","21202","44","493","47","25","19","239"
"12530769","JE432977","2021-11-03T12:00:00.000","037XX S KEDZIE AVE","0560","ASSAULT","SIMPLE","FACTORY / MANUFACTURING BUILDING",FALSE,FALSE,"0911","009","12","58","08A","1155641","1879824","2021","2021-11-10T15:51:56.000","41.826033198","-87.704496575",41.826033198,-87.704496575,{"address": "", "city": "", "state": "", "zip": ""},"29","22248","55","639","1","56","23","96"
"12533197","JE432505","2021-11-03T11:45:00.000","089XX S BRANDON AVE","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,"0424","004","10","46","08A","1198875","1846387","2021","2021-11-10T15:51:56.000","41.733302365","-87.54700494",41.733302365,-87.54700494,{"address": "", "city": "", "state": "", "zip": ""},"47","21202","42","175","47","25","19","239"
"12530887","JE433062","2021-11-03T11:00:00.000","0000X E 114TH ST","0560","ASSAULT","SIMPLE","NURSING / RETIREMENT HOME",FALSE,FALSE,"0531","005","9","49","08A","1178512","1829357","2021","2021-11-10T15:51:56.000","41.687056038","-87.622118983",41.687056038,-87.622118983,{"address": "", "city": "", "state": "", "zip": ""},"30","21861","45","253","43","19","10","265"
